timestamp,order_id,item_name,quantity,item_price,total_item_price,total_order_price
2019-12-31 12:04:16+00:00,uwbDGsa1eKC2wlxgavRpn32eV,Kaya Toast,1.0,5.0,5.0,5.0
2019-12-31 11:38:51+00:00,k3tDj85YWJAciMwsEQ5fG8veV,Black,1.0,5.0,4.5,14.85
2019-12-31 11:38:51+00:00,k3tDj85YWJAciMwsEQ5fG8veV,Iced Cereal Milk Latte,1.0,7.5,6.75,14.85
2019-12-31 11:38:51+00:00,k3tDj85YWJAciMwsEQ5fG8veV,Banana Bread,1.0,4.0,3.6,14.85
2019-12-31 11:21:08+00:00,0HL22EviopAFsTmWp5Y3ImfeV,Cinnamon Bum,1.0,4.0,4.0,19.0
2019-12-31 11:21:08+00:00,0HL22EviopAFsTmWp5Y3ImfeV,Iced Cereal Milk Latte,1.0,7.5,7.5,19.0
2019-12-31 11:21:08+00:00,0HL22EviopAFsTmWp5Y3ImfeV,Coconut Cold Brew ,1.0,7.5,7.5,19.0
2019-12-31 10:53:23+00:00,MzTKGExzxowxB5JBue16iBzeV,Black,3.0,4.0,12.0,12.0
2019-12-31 10:49:57+00:00,2WUNNCIi3z0tQCDYikQYZoleV,Black,1.0,4.0,4.0,4.0
2019-12-31 10:43:23+00:00,ysMzRgaABqLVYiTIJvjjqUkeV,White,1.0,6.0,6.0,6.0
2019-12-31 09:50:26+00:00,AvGx9qyu8wfwSNQ4VxVHnqveV,White,1.0,6.0,6.0,6.0
2019-12-31 09:42:43+00:00,IriR5qNcO3P9pXc1PSXpSyzeV,White,1.0,5.0,5.0,11.0
2019-12-31 09:42:43+00:00,IriR5qNcO3P9pXc1PSXpSyzeV,White,1.0,6.0,6.0,11.0
2019-12-31 09:37:43+00:00,iyTzbJ47DhJ0e90pcnc8zW9eV,White,1.0,5.0,5.0,5.0
2019-12-31 09:37:29+00:00,4TwwRR429ScrtULkqlCQayteV,White,1.0,6.0,0.0,0.0
2019-12-31 09:33:00+00:00,0PthM8tKCOlG5QpE6lkgMQ2eV,Black,1.0,4.0,3.6,7.65
2019-12-31 09:33:00+00:00,0PthM8tKCOlG5QpE6lkgMQ2eV,Hummingbird Cake,1.0,4.5,4.05,7.65
2019-12-31 09:27:58+00:00,KijS2PXLWekmi70NEGhMTkAfV,White,2.0,5.0,10.0,10.0
2019-12-31 09:22:58+00:00,41VShL457IHj0H4ngnM8XireV,Kaya Toast,1.0,5.0,5.0,18.0
2019-12-31 09:22:58+00:00,41VShL457IHj0H4ngnM8XireV,Cold Brew,2.0,6.5,13.0,18.0
2019-12-31 09:18:02+00:00,gFdblYrmPKbt4dgFx5z8xemeV,White,1.0,5.0,5.0,5.0
2019-12-31 09:14:05+00:00,gjglfjcp84PwmkRHAyemYIheV,White,1.0,5.0,5.0,11.0
2019-12-31 09:14:05+00:00,gjglfjcp84PwmkRHAyemYIheV,Vegemite Cheese Toast,1.0,6.0,6.0,11.0
2019-12-31 09:13:42+00:00,UpYIQjjfFjq80QNap5u6vuyeV,Iced Cereal Milk Latte,1.0,7.5,7.5,12.5
2019-12-31 09:13:42+00:00,UpYIQjjfFjq80QNap5u6vuyeV,White,1.0,5.0,5.0,12.5
2019-12-31 08:35:04+00:00,MFGFTtdw2sLlhVjI1Gcw181eV,White,1.0,5.0,5.0,5.0
2019-12-31 08:34:59+00:00,uU7QFOYiJ8Fkdq02SXC8WqfeV,White,1.0,7.0,7.0,7.0
2019-12-31 08:01:02+00:00,ErBYRwzxrI46xjVpCUrSNcteV,White,1.0,5.0,5.0,5.0
2019-12-30 18:20:22+00:00,K806Bl6ViZQixlqVR3bY2sueV,Cold Brew,1.0,6.5,6.5,6.5
2019-12-30 18:18:21+00:00,6cOLkPpdjv1VBRsslzYv2CfeV,White,1.0,7.0,7.0,7.0
2019-12-30 16:35:40+00:00,8ByihCsibAeg0926MbGKON5eV,Espresso,1.0,4.0,4.0,4.0
2019-12-30 16:29:09+00:00,sfNeZkwOZYp7YgD4KVJjyrpeV,White,1.0,4.0,4.0,11.5
2019-12-30 16:29:09+00:00,sfNeZkwOZYp7YgD4KVJjyrpeV,Iced Cereal Milk Latte,1.0,7.5,7.5,11.5
2019-12-30 15:53:20+00:00,ARPht5EwVpkbbE23XAwrNm6eV,White,1.0,6.0,6.0,13.0
2019-12-30 15:53:20+00:00,ARPht5EwVpkbbE23XAwrNm6eV,White,1.0,7.0,7.0,13.0
2019-12-30 15:51:44+00:00,wZFaE45QbrQchraO3UL0SWheV,Cold Brew,1.0,5.5,5.5,5.5
2019-12-30 15:32:09+00:00,0LZubmvPpPPpuoFdIv2NPdweV,White,1.0,6.0,5.4,5.4
2019-12-30 15:17:26+00:00,o59vFu0yFLoZ5hKVdLqg0ayeV,White,1.0,6.0,6.0,6.0
2019-12-30 15:11:18+00:00,kDdwnQhbVEi5TX0qVa02ViqeV,Kaya Toast,2.0,5.0,0.0,0.0
2019-12-30 15:11:18+00:00,kDdwnQhbVEi5TX0qVa02ViqeV,White,2.0,7.0,0.0,0.0
2019-12-30 15:11:18+00:00,kDdwnQhbVEi5TX0qVa02ViqeV,Black,1.0,5.0,0.0,0.0
2019-12-30 15:09:47+00:00,cRsZ6uqv3coRe9JkqCRtEh7eV,White,2.0,5.0,10.0,16.0
2019-12-30 15:09:47+00:00,cRsZ6uqv3coRe9JkqCRtEh7eV,White,1.0,6.0,6.0,16.0
2019-12-30 15:09:20+00:00,EFuK0JNwGH4trYmTkW1JXDkeV,White,1.0,6.0,6.0,6.0
2019-12-30 14:53:02+00:00,qMaNVrAy4sFxFQMmBuFW83reV,White,1.0,6.0,6.0,6.0
2019-12-30 14:26:30+00:00,GM7xzCX0Eturu6iUnfE6JQ0eV,White,1.0,6.0,6.0,6.0
2019-12-30 14:10:27+00:00,8JOsIk3ICY5mSAXfHMDADYleV,White,1.0,6.0,6.0,6.0
2019-12-30 14:03:43+00:00,Kq5fgbvNFMEf2uZxLFTzVOqeV,Black,1.0,4.0,4.0,4.0
2019-12-30 14:03:32+00:00,0fh1P0IYwjbgvgJXkFOPsfmeV,White,1.0,6.0,6.0,6.0
2019-12-30 13:59:12+00:00,SydsE4YvrFuwvw02khgI2DqeV,Iced Cereal Milk Latte,1.0,7.5,7.5,7.5
2019-12-30 13:55:01+00:00,GOOQcB5GhEf9qc287VNzoyheV,Ham Cheese Kimchi Toast,2.0,10.0,20.0,34.0
2019-12-30 13:55:01+00:00,GOOQcB5GhEf9qc287VNzoyheV,Black,1.0,4.0,4.0,34.0
2019-12-30 13:55:01+00:00,GOOQcB5GhEf9qc287VNzoyheV,White,1.0,6.0,6.0,34.0
2019-12-30 13:55:01+00:00,GOOQcB5GhEf9qc287VNzoyheV,Banana Bread,1.0,4.0,4.0,34.0
2019-12-30 13:54:21+00:00,yyxQVTuUxnYIxd9Dki8GmateV,Iced Cereal Milk Latte,2.0,7.5,15.0,18.0
2019-12-30 13:54:21+00:00,yyxQVTuUxnYIxd9Dki8GmateV,Custom Amount,1.0,3.0,3.0,18.0
2019-12-30 13:42:33+00:00,akse99pUoaESlZt8Hw6gJQ9eV,White,2.0,5.0,10.0,10.0
2019-12-30 13:42:21+00:00,Oeggzex9HWHnPt0KqK1eTvpeV,White,1.0,6.0,6.0,6.0
2019-12-30 13:32:23+00:00,Sc4byu9X224mSkLedbDe1UgeV,White,1.0,5.0,5.0,5.0
2019-12-30 13:18:56+00:00,ywOvL6CluKu21NKZ3YeTprheV,White,1.0,6.0,6.0,6.0
2019-12-30 13:18:15+00:00,0P57yGpr5As0Xfrs2KSRpg1eV,White,2.0,5.0,10.0,16.0
2019-12-30 13:18:15+00:00,0P57yGpr5As0Xfrs2KSRpg1eV,White,1.0,6.0,6.0,16.0
2019-12-30 12:55:34+00:00,kbjDiILgsp2EEgu7FrcL4BAfV,Black,1.0,5.0,5.0,9.0
2019-12-30 12:55:34+00:00,kbjDiILgsp2EEgu7FrcL4BAfV,Black,1.0,4.0,4.0,9.0
2019-12-30 12:54:20+00:00,SSxyaqujI0bIMv2dWEnkgu0eV,White,1.0,5.0,5.0,9.0
2019-12-30 12:54:20+00:00,SSxyaqujI0bIMv2dWEnkgu0eV,Black,1.0,4.0,4.0,9.0
2019-12-30 12:49:08+00:00,QB5yq0Nk3xNashtuDeuGEMheV,White,1.0,7.0,7.0,7.0
2019-12-30 12:35:54+00:00,m2wXkiTOZIzjdRETXUxAZsqeV,White,1.0,6.0,6.0,6.0
2019-12-30 12:20:13+00:00,6GTplOro3qg8l3WRksyb30ieV,Coconut Cold Brew ,1.0,7.5,7.5,19.5
2019-12-30 12:20:13+00:00,6GTplOro3qg8l3WRksyb30ieV,White,1.0,6.0,6.0,19.5
2019-12-30 12:20:13+00:00,6GTplOro3qg8l3WRksyb30ieV,Chocolate,1.0,6.0,6.0,19.5
2019-12-30 11:54:05+00:00,is0RDkHDxmQ2L8hWYhAQY18eV,Espresso,1.0,5.0,4.5,12.15
2019-12-30 11:54:05+00:00,is0RDkHDxmQ2L8hWYhAQY18eV,Espresso,1.0,3.5,3.15,12.15
2019-12-30 11:54:05+00:00,is0RDkHDxmQ2L8hWYhAQY18eV,Black,1.0,5.0,4.5,12.15
2019-12-30 11:51:14+00:00,u4VcnhkN6AcqKNhq6fgPEE5eV,Chocolate,1.0,6.0,6.0,6.0
2019-12-30 11:00:38+00:00,Si1y9LgcayhsWbmUIubBVNoeV,White,2.0,5.0,10.0,10.0
2019-12-30 10:51:46+00:00,m4b6TaNhNfVQN7T77uUcr6eeV,White,1.0,6.0,5.4,5.4
2019-12-30 10:41:41+00:00,SGDwB1SsuKsRA9RuA5YbTpveV,White,2.0,6.0,12.0,17.0
2019-12-30 10:41:41+00:00,SGDwB1SsuKsRA9RuA5YbTpveV,White,1.0,5.0,5.0,17.0
2019-12-30 10:32:28+00:00,Kyz0JRHX0xHcBkzJ108ut8leV,White,1.0,5.0,5.0,5.0
2019-12-30 10:24:31+00:00,QtzIUYtQT7PJ2JYQw1BFIMmeV,White,1.0,6.0,6.0,6.0
2019-12-30 10:16:31+00:00,WCSBbs6He0DQQCWmIrYxKwieV,White,1.0,6.0,6.0,10.0
2019-12-30 10:16:31+00:00,WCSBbs6He0DQQCWmIrYxKwieV,Banana Bread,1.0,4.0,4.0,10.0
2019-12-30 10:14:06+00:00,W01CPPSUZZyNI6tPtQg0mL8eV,White,1.0,5.0,5.0,12.5
2019-12-30 10:14:06+00:00,W01CPPSUZZyNI6tPtQg0mL8eV,Coconut Cold Brew ,1.0,7.5,7.5,12.5
2019-12-30 10:00:58+00:00,o3QFx3jrl9SozW0HS8L6DiseV,White,1.0,7.0,0.0,0.0
2019-12-30 10:00:58+00:00,o3QFx3jrl9SozW0HS8L6DiseV,Banana Bread,1.0,4.0,0.0,0.0
2019-12-30 09:27:23+00:00,iAOBvMlG6AlOQwA2gcCrBD2eV,White,1.0,6.0,6.0,6.0
2019-12-30 09:25:42+00:00,0toHQgKM9euBKEcSJ56r4MqeV,White,1.0,6.0,5.8,5.8
2019-12-30 09:23:24+00:00,qM0QusZWf2oVnGM150n8Z4weV,White,1.0,6.0,6.0,6.0
2019-12-30 09:23:02+00:00,QNB3o0OEOZNYFnyoSbAvk9neV,White,1.0,5.0,5.0,10.0
2019-12-30 09:23:02+00:00,QNB3o0OEOZNYFnyoSbAvk9neV,Kaya Toast,1.0,5.0,5.0,10.0
2019-12-30 08:52:14+00:00,SYyRm6reffvIMMosGtL684peV,Iced Cereal Milk Latte,1.0,7.5,7.5,9.0
2019-12-30 08:52:14+00:00,SYyRm6reffvIMMosGtL684peV,Custom Amount,1.0,1.5,1.5,9.0
2019-12-30 08:51:54+00:00,A3GJGqxLHASzpXRsmn68mDseV,Cold Brew,1.0,6.5,6.5,6.5
2019-12-30 08:50:48+00:00,mYNteFWJILVtDS9aPMBIeokeV,White,1.0,5.0,5.0,5.0
2019-12-27 17:56:56+00:00,cpiQ5nHHKUgT8KaITw2JehseV,Custom Amount,1.0,33.0,33.0,33.0
2019-12-27 17:51:48+00:00,Ut6ckATu68jGWHPhzZcL2hpeV,Custom Amount,1.0,3.0,3.0,3.0
2019-12-27 17:17:32+00:00,COdZ70Nf7hyhm6kUbeBN9apeV,White,1.0,5.0,5.0,9.5
2019-12-27 17:17:32+00:00,COdZ70Nf7hyhm6kUbeBN9apeV,Hummingbird Cake,1.0,4.5,4.5,9.5
2019-12-27 17:09:35+00:00,CAM8xJrw65DNEVN9U6x8fMfeV,Black,1.0,5.0,5.0,5.0
2019-12-27 16:59:19+00:00,2mKakEMT7u78jmPP6yzFANweV,Espresso,1.0,3.5,0.0,0.0
2019-12-27 16:59:19+00:00,2mKakEMT7u78jmPP6yzFANweV,White,2.0,5.0,0.0,0.0
2019-12-27 16:56:25+00:00,YZ7MlWvUUTDjcWn8QW4bf1feV,Espresso,-2.0,3.5,0.0,0.0
2019-12-27 16:55:57+00:00,WIH88Yu1i1VLb28js6mCyCseV,Espresso,2.0,3.5,6.3,6.3
2019-12-27 15:56:11+00:00,yU22RWuoThxdyFcY1dNX3DieV,White,1.0,5.5,4.95,4.95
2019-12-27 15:45:11+00:00,KW1kfWDWkTpQpcXncIsxSAveV,White,2.0,7.0,14.0,14.0
2019-12-27 15:20:41+00:00,4HmI2PzPMku0fzf1nbmQDC5eV,Chocolate,1.0,6.0,6.0,12.0
2019-12-27 15:20:41+00:00,4HmI2PzPMku0fzf1nbmQDC5eV,White,1.0,6.0,6.0,12.0
2019-12-27 15:19:13+00:00,OYB0a74TjdEa90yLqHWtaLleV,White,3.0,6.0,18.0,18.0
2019-12-27 15:05:31+00:00,QdtbTVAFO9ZpIAYpZ6wZEAheV,Mocha,1.0,7.0,7.0,7.0
2019-12-27 15:05:12+00:00,E9OEwhlqpxYZyblgm6vQqn6eV,Coconut Cold Brew ,2.0,7.5,15.0,15.0
2019-12-27 15:00:40+00:00,e8Z353wq2yShTnVdhXIo4v9eV,White,1.0,5.0,5.0,5.0
2019-12-27 14:49:47+00:00,sNupcg6snt8YEsjSkH9GwFkeV,Black,1.0,5.0,5.0,15.0
2019-12-27 14:49:47+00:00,sNupcg6snt8YEsjSkH9GwFkeV,Black,1.0,4.0,4.0,15.0
2019-12-27 14:49:47+00:00,sNupcg6snt8YEsjSkH9GwFkeV,White,1.0,6.0,6.0,15.0
2019-12-27 14:45:11+00:00,kD7XrsFBasAADrPaguC8BXueV,Mocha,1.0,7.0,7.0,7.0
2019-12-27 14:21:43+00:00,GC6HZQ5GcMGPjnxJq7OVSIneV,Espresso,3.0,3.5,0.0,0.0
2019-12-27 14:21:43+00:00,GC6HZQ5GcMGPjnxJq7OVSIneV,White,2.0,4.0,0.0,0.0
2019-12-27 14:21:31+00:00,acQmF8dSSVbHpUQbknxCJZyeV,White,1.0,6.0,6.0,6.0
2019-12-27 14:09:21+00:00,E7xi2zMo42vG85owDYPvh0leV,White,3.0,5.0,15.0,15.0
2019-12-27 13:48:22+00:00,49LLrK9Nwk9zB49mPVBqEBteV,Coconut Cold Brew ,1.0,7.5,7.5,15.0
2019-12-27 13:48:22+00:00,49LLrK9Nwk9zB49mPVBqEBteV,Iced Cereal Milk Latte,1.0,7.5,7.5,15.0
2019-12-27 13:48:09+00:00,kdcfEHsqi6nUFnYCzqPQdoteV,White,1.0,6.0,6.0,15.0
2019-12-27 13:48:09+00:00,kdcfEHsqi6nUFnYCzqPQdoteV,Black,1.0,5.0,5.0,15.0
2019-12-27 13:48:09+00:00,kdcfEHsqi6nUFnYCzqPQdoteV,Banana Bread,1.0,4.0,4.0,15.0
2019-12-27 13:41:14+00:00,ecBd4SHAyJzEbHj0OKmDX4reV,White,1.0,6.0,6.0,6.0
2019-12-27 13:40:29+00:00,ysWwxCy6LBp0yxpEcb1xKRjeV,Iced Cereal Milk Latte,2.0,7.5,15.0,24.0
2019-12-27 13:40:29+00:00,ysWwxCy6LBp0yxpEcb1xKRjeV,Black,1.0,4.0,4.0,24.0
2019-12-27 13:40:29+00:00,ysWwxCy6LBp0yxpEcb1xKRjeV,Black,1.0,5.0,5.0,24.0
2019-12-27 13:34:21+00:00,IRHKz3nCfmFl3aolsR1Uf4meV,Cold Brew,1.0,5.5,5.5,12.0
2019-12-27 13:34:21+00:00,IRHKz3nCfmFl3aolsR1Uf4meV,Cold Brew,1.0,6.5,6.5,12.0
2019-12-27 13:27:20+00:00,CCXp5VsxcWwgcfysxKRjdUxeV,White,3.0,5.5,16.5,16.5
2019-12-27 13:12:28+00:00,APibTaFFUAQ0Zjr3l3mzuQ9eV,Black,1.0,5.0,5.0,10.5
2019-12-27 13:12:28+00:00,APibTaFFUAQ0Zjr3l3mzuQ9eV,Cold Brew,1.0,5.5,5.5,10.5
2019-12-27 13:12:20+00:00,OYP5h34brsQymDhHEqLQIYneV,White,1.0,6.0,6.0,6.0
2019-12-27 13:05:58+00:00,wj099TUQO2RYqkIBno2GPw4eV,White,1.0,6.0,6.0,6.0
2019-12-27 12:47:57+00:00,o7UAODtB5UsuYzyXVHgMBxjeV,Coconut Cold Brew ,1.0,7.5,7.5,7.5
2019-12-27 12:47:48+00:00,A7mEOrNNeYzgd0ERG4Kkwo3eV,White,1.0,6.0,6.0,12.0
2019-12-27 12:47:48+00:00,A7mEOrNNeYzgd0ERG4Kkwo3eV,Chocolate,1.0,6.0,6.0,12.0
2019-12-27 12:45:41+00:00,UnvWLMNyBCKYItQ5dBZas22eV,Black,1.0,4.0,4.0,4.0
2019-12-27 12:25:20+00:00,UJcCwZCEsqlHjTxWnHG4e6ieV,White,1.0,6.0,6.0,6.0
2019-12-27 11:23:39+00:00,2cvjg3vZEmto2SRkCY6qjrieV,White,1.0,5.0,5.0,17.5
2019-12-27 11:23:39+00:00,2cvjg3vZEmto2SRkCY6qjrieV,Black,1.0,5.0,5.0,17.5
2019-12-27 11:23:39+00:00,2cvjg3vZEmto2SRkCY6qjrieV,Dirty,1.0,7.5,7.5,17.5
2019-12-27 11:22:59+00:00,w3m3Q1doaaUuP5c3qwpPmcseV,White,1.0,6.0,6.0,6.0
2019-12-27 11:21:36+00:00,a8uLCBk4oweuKFdalIyuQwleV,White,1.0,5.0,5.0,11.0
2019-12-27 11:21:36+00:00,a8uLCBk4oweuKFdalIyuQwleV,Miso PB Honey Toast,1.0,6.0,6.0,11.0
2019-12-27 10:58:25+00:00,aSPYT1CcvvvYDcpsDs1luB8eV,Black,1.0,5.0,0.0,0.0
2019-12-27 10:55:40+00:00,i6jXuHKJp1E59YYDHYPVo4weV,White,1.0,5.0,5.0,15.0
2019-12-27 10:55:40+00:00,i6jXuHKJp1E59YYDHYPVo4weV,Banana Bread,1.0,4.0,4.0,15.0
2019-12-27 10:55:40+00:00,i6jXuHKJp1E59YYDHYPVo4weV,Miso PB Honey Toast,1.0,6.0,6.0,15.0
2019-12-27 10:37:43+00:00,4bcmcCqugrSBsz25Cv20JT9eV,White,1.0,5.0,5.0,5.0
2019-12-27 10:07:31+00:00,Ex8G89hqBklwheUeMR8nw33eV,White,1.0,5.0,5.0,9.0
2019-12-27 10:07:31+00:00,Ex8G89hqBklwheUeMR8nw33eV,Cinnamon Bum,1.0,4.0,4.0,9.0
2019-12-27 09:22:32+00:00,Y5tFv9vTbbF0CBdGtQSR2OfeV,White,1.0,5.0,5.0,5.0
2019-12-27 08:48:26+00:00,qAaApHRVvJGP08kLb4fXYXueV,Banana Bread,1.0,4.0,3.6,3.6
2019-12-27 08:41:21+00:00,auv3AktEsFpHY2KnFGEWxIpeV,White,1.0,6.0,6.0,6.0
2019-12-27 08:40:42+00:00,SqdwnP7hmLVUEf4LoYvwE31eV,White,1.0,6.0,6.0,10.0
2019-12-27 08:40:42+00:00,SqdwnP7hmLVUEf4LoYvwE31eV,Banana Bread,1.0,4.0,4.0,10.0
2019-12-27 08:08:35+00:00,oRxVmAzbzQjG4gjd41B0pO3eV,Black,1.0,4.0,4.0,4.0
2019-12-26 17:47:59+00:00,MxO4kTfA91MPgZjegpZvoC6eV,White,1.0,5.0,5.0,9.0
2019-12-26 17:47:59+00:00,MxO4kTfA91MPgZjegpZvoC6eV,Black,1.0,4.0,4.0,9.0
2019-12-26 17:46:37+00:00,EBE4FBTjtgpaivKUPC0B3rmeV,White,1.0,6.0,6.0,6.0
2019-12-26 17:29:12+00:00,c7dHk1PULgAJQ7FgaPbe9H1eV,White,1.0,5.0,5.0,11.0
2019-12-26 17:29:12+00:00,c7dHk1PULgAJQ7FgaPbe9H1eV,White,1.0,6.0,6.0,11.0
2019-12-26 17:00:17+00:00,M3rPVN1FTNxqvpr0yGLcaT0eV,White,1.0,4.0,4.0,4.0
2019-12-26 16:19:53+00:00,2IxZUTGhPG8ruLwiW64LjWueV,Iced Cereal Milk Latte,1.0,7.5,7.5,9.0
2019-12-26 16:19:53+00:00,2IxZUTGhPG8ruLwiW64LjWueV,Custom Amount,1.0,1.5,1.5,9.0
2019-12-26 16:11:00+00:00,UzHxe9tPoNV30wD8xjSEIK3eV,White,1.0,5.0,5.0,14.0
2019-12-26 16:11:00+00:00,UzHxe9tPoNV30wD8xjSEIK3eV,Black,1.0,5.0,5.0,14.0
2019-12-26 16:11:00+00:00,UzHxe9tPoNV30wD8xjSEIK3eV,Banana Bread,1.0,4.0,4.0,14.0
2019-12-26 16:03:56+00:00,2YhbBsdlEHA8nKfuAK9GT3eeV,White,1.0,5.5,4.95,4.95
2019-12-26 16:01:34+00:00,QlTC8YAuH1oMBbjV7SJKgWheV,Iced Cereal Milk Latte,1.0,7.5,7.5,7.5
2019-12-26 15:54:14+00:00,yYcsfyPjsGg7FRknZVgNMtveV,White,1.0,5.0,5.0,5.0
2019-12-26 15:30:54+00:00,KCp1iDt1t7kxSxyJM5hUP2heV,Banana Bread,1.0,4.0,4.0,13.5
2019-12-26 15:30:54+00:00,KCp1iDt1t7kxSxyJM5hUP2heV,White,1.0,5.5,5.5,13.5
2019-12-26 15:30:54+00:00,KCp1iDt1t7kxSxyJM5hUP2heV,Black,1.0,4.0,4.0,13.5
2019-12-26 15:30:06+00:00,0jPVwegtkBsctWA5JZz4chpeV,White,1.0,6.0,6.0,13.5
2019-12-26 15:30:06+00:00,0jPVwegtkBsctWA5JZz4chpeV,Iced Cereal Milk Latte,1.0,7.5,7.5,13.5
2019-12-26 14:58:23+00:00,6QIraOBw5JIKhLHA7Wyt2TteV,White,1.0,6.0,5.4,9.9
2019-12-26 14:58:23+00:00,6QIraOBw5JIKhLHA7Wyt2TteV,Espresso,1.0,5.0,4.5,9.9
2019-12-26 14:42:22+00:00,sp4p3D1uz7DsulUXYKS9OEieV,Mocha,1.0,6.0,6.0,11.0
2019-12-26 14:42:22+00:00,sp4p3D1uz7DsulUXYKS9OEieV,White,1.0,5.0,5.0,11.0
2019-12-26 14:20:39+00:00,2UxyEGXbczXn8RzE1ciaUBmeV,White,1.0,6.0,6.0,6.0
2019-12-26 14:11:47+00:00,wTchjtr7M1caMqJePzH7XAfeV,White,1.0,6.0,6.0,6.0
2019-12-26 13:51:09+00:00,WqSvLmMmt7zMh1l9QHCPbN9eV,Iced Cereal Milk Latte,1.0,7.5,7.5,11.5
2019-12-26 13:51:09+00:00,WqSvLmMmt7zMh1l9QHCPbN9eV,Cinnamon Bum,1.0,4.0,4.0,11.5
2019-12-26 13:39:58+00:00,IRvWzrqrFkmGZF0hqQkLKL1eV,White,1.0,5.0,5.0,5.0
2019-12-26 13:39:48+00:00,y6vRDXH1MApdInigwHQuBMxeV,White,1.0,6.0,6.0,6.0
2019-12-26 13:25:05+00:00,Gch6Qyr6GlXz4ghzAqP2nLueV,Iced Cereal Milk Latte,1.0,7.5,7.5,17.5
2019-12-26 13:25:05+00:00,Gch6Qyr6GlXz4ghzAqP2nLueV,White,1.0,5.0,5.0,17.5
2019-12-26 13:25:05+00:00,Gch6Qyr6GlXz4ghzAqP2nLueV,Chocolate,1.0,5.0,5.0,17.5
2019-12-26 13:12:11+00:00,8h4PcDyBOVOmidgfmE9MiD3eV,Coconut Cold Brew ,2.0,7.5,15.0,19.0
2019-12-26 13:12:11+00:00,8h4PcDyBOVOmidgfmE9MiD3eV,Black,1.0,4.0,4.0,19.0
2019-12-26 13:11:57+00:00,8nTXyldowbOQng4TcOcIN1neV,White,1.0,5.0,5.0,5.0
2019-12-26 13:04:26+00:00,Wa8yMWHRQcvG9abysOA6hvfeV,Black,1.0,5.0,5.0,5.0
2019-12-26 12:58:10+00:00,CEkJyvSaKIK1sNexuYX7qj0eV,White,1.0,7.0,7.0,8.0
2019-12-26 12:58:10+00:00,CEkJyvSaKIK1sNexuYX7qj0eV,Custom Amount,1.0,1.0,1.0,8.0
2019-12-26 12:40:20+00:00,wJrvV1p5jWjvMRvclvaedE8eV,Black,1.0,5.0,0.0,0.0
2019-12-26 12:37:18+00:00,yC9sGvzPsiAZf1wDhb88j72eV,Espresso,1.0,3.5,3.5,3.5
2019-12-26 12:15:51+00:00,MZ071jM4XkYlUnB3q851oV4eV,Iced Cereal Milk Latte,1.0,7.5,7.5,7.5
2019-12-26 12:15:08+00:00,YDqT2mKeBOXjb3YqUAwHvcpeV,Iced Cereal Milk Latte,1.0,7.5,7.5,9.0
